 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: zsredfgv - sdfgsdzg (17-01-2005)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1105962776 
  Concrete cover: xc = N(50.000,7.000)
  Diffusion Coefficient: Dcoef = N(3.000,0.500)
  Critical Chloride Concenrtration: Ccr = N(0.150,0.030)
  Surface Chloride Concenrtration: Cs = N(1.200,0.200)
  Age exponent: n = N(0.400,0.010)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    232   1           -4.29687757e+000    3.61823579e+001    4.04792354e+001 
    233   0            3.16098006e+000    4.29140329e+001    3.97530529e+001 
    234   0            1.34788498e+001    5.49547734e+001    4.14759236e+001 
    235   0            9.70264419e-001    3.84915904e+001    3.75213259e+001 
    236   0            4.60206729e+000    4.58364755e+001    4.12344082e+001 
    237   0            2.44957267e+001    5.94231670e+001    3.49274403e+001 
    238   0            8.41613581e+000    5.22501838e+001    4.38340480e+001 
    239   0            1.61167600e+001    4.25922953e+001    2.64755353e+001 
    240   1           -7.72434961e+000    4.08142854e+001    4.85386350e+001 
    241   0            2.27127628e+001    5.24866376e+001    2.97738748e+001 
    242   0            1.81392787e+001    4.71055523e+001    2.89662736e+001 
    243   0            2.25060799e+001    6.56742200e+001    4.31681401e+001 
    244   0            2.04806983e+001    5.47154273e+001    3.42347289e+001 
    245   0            5.17074566e+000    4.52097201e+001    4.00389744e+001 
    246   0            7.19160057e+000    4.82436675e+001    4.10520669e+001 
    247   0            3.47177841e+001    6.15356423e+001    2.68178582e+001 
    248   0            1.04938939e+001    4.66385163e+001    3.61446224e+001 
    249   0            2.82021767e+001    5.93336793e+001    3.11315026e+001 
    250   0            5.38345351e+000    4.48050304e+001    3.94215769e+001 
    251   0            2.17333070e+001    6.07396454e+001    3.90063385e+001 
    252   0            1.06444255e+000    4.40975447e+001    4.30331022e+001 
    253   0            2.77823627e+001    6.18928837e+001    3.41105211e+001 
    254   0            1.10643157e+001    5.02789356e+001    3.92146200e+001 
    255   0            1.21528794e+001    4.75038149e+001    3.53509354e+001 
    256   0            2.52377015e+001    6.14265346e+001    3.61888331e+001 
    257   0            1.14755538e+001    5.19155651e+001    4.04400112e+001 
    258   0            2.55634481e+001    5.81133980e+001    3.25499499e+001 
    259   0            1.43700139e+001    5.59659572e+001    4.15959433e+001 
    260   0            1.34036380e+001    4.88197398e+001    3.54161018e+001 
    261   0            7.63190097e+000    4.49066863e+001    3.72747853e+001 
    262   0            2.97857744e+000    4.04219744e+001    3.74433969e+001 
    263   0            8.75729848e+000    5.23718446e+001    4.36145461e+001 
    264   0            8.19191937e+000    4.17865399e+001    3.35946206e+001 
    265   0            1.34213671e+001    5.26490528e+001    3.92276856e+001 
    266   0            1.31766130e+001    4.91072211e+001    3.59306081e+001 
    267   1           -1.27225243e+000    4.03205521e+001    4.15928045e+001 
    268   0            5.16286845e+000    4.55693772e+001    4.04065088e+001 
    269   0            3.27327672e+001    6.77631379e+001    3.50303708e+001 
    270   0            9.42859560e+000    5.18518558e+001    4.24232602e+001 
    271   0            1.33274080e+001    4.78743601e+001    3.45469521e+001 
    272   0            1.38314062e+001    4.93496323e+001    3.55182261e+001 
    273   0            2.42993333e+001    5.88534488e+001    3.45541155e+001 
    274   0            2.24821155e+000    3.94787544e+001    3.72305429e+001 
    275   0            1.26846682e+001    5.05682730e+001    3.78836048e+001 
    276   0            1.97345950e+001    5.04310939e+001    3.06964989e+001 
    277   0            2.53316879e+001    5.61094827e+001    3.07777948e+001 
    278   0            1.91765291e+001    5.54641533e+001    3.62876242e+001 
    279   0            3.28217414e+000    5.00401052e+001    4.67579310e+001 
    280   0            2.39351707e+001    5.81940083e+001    3.42588376e+001 
    281   0            1.09091357e+001    5.18590086e+001    4.09498729e+001 
    282   0            1.09491012e+001    5.29759438e+001    4.20268426e+001 
    283   0            2.00937881e+001    6.16869399e+001    4.15931519e+001 
    284   0            3.04469578e+001    5.97441938e+001    2.92972360e+001 
    285   0            1.24921370e+001    5.49021367e+001    4.24099998e+001 
    286   0            1.15903632e+001    5.04609496e+001    3.88705864e+001 
    287   0            1.37358131e+001    4.98388726e+001    3.61030594e+001 
    288   0            2.79741544e+001    5.75306828e+001    2.95565284e+001 
    289   0            9.55019860e+000    5.12663123e+001    4.17161137e+001 
    290   0            2.06823669e+001    4.89368525e+001    2.82544856e+001 
    291   0            1.96341206e+001    5.52806845e+001    3.56465639e+001 
    292   0            3.25233136e+000    4.54133547e+001    4.21610234e+001 
    293   0            5.77993729e+000    4.58574813e+001    4.00775440e+001 
    294   0            1.58915265e+001    5.71395344e+001    4.12480078e+001 
    295   0            1.94226624e+001    5.16720895e+001    3.22494271e+001 
    296   0            1.88106031e+001    5.13313860e+001    3.25207828e+001 
    297   0            9.37016638e+000    4.54379496e+001    3.60677832e+001 
    298   0            2.56607209e+001    6.54172890e+001    3.97565681e+001 
    299   0            1.55205137e+001    4.97419362e+001    3.42214224e+001 
    300   0            1.39884098e+001    5.32540854e+001    3.92656756e+001 
    301   0            1.40005229e+001    4.34770889e+001    2.94765660e+001 
    302   0            1.55490761e+001    5.58243262e+001    4.02752501e+001 
    303   0            1.75343860e+001    5.09278179e+001    3.33934319e+001 
    304   0            1.97345848e+001    5.16271840e+001    3.18925992e+001 
    305   0            1.84319742e+001    4.69056774e+001    2.84737032e+001 
    306   0            8.96129342e+000    5.08236774e+001    4.18623840e+001 
    307   0            1.43388150e+001    4.89946708e+001    3.46558558e+001 
    308   0            1.13955651e+001    4.93318856e+001    3.79363205e+001 
    309   0            1.47783129e+001    5.35725930e+001    3.87942801e+001 
    310   0            1.26535980e+001    5.70640899e+001    4.44104919e+001 
    311   0            1.11899800e+001    5.07583589e+001    3.95683789e+001 
    312   0            2.28098818e+001    5.32485847e+001    3.04387029e+001 
    313   0            1.35549457e+001    4.65775980e+001    3.30226523e+001 
